date,visit,farm,order,cow_id,quarter,path_1,path1_imi,path_2,path2_imi,path_3,path3_imi,path_4,path4_imi,quarter_code,isolate_1,path_1_maldi_final_id,fix_1,isolate_2,path_2_maldi_final_id,fix_2,isolate_3,path_3_maldi_final_id,fix_3,isolate_4,path_4_maldi_final_id,fix_4,clinical,blind,teatinj,pstmilking,mixed_inf_series,dup_not_collected,imi_series,hygiene_scorer_1,hygiene_1,hygiene_scorer_2,hygiene_2,cc_1,cc_2,cc_3,path_group,scc,contam,contam_comment
1.22.2020,second,swallowdale,28,sondra,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,170000,,
1.22.2020,second,swallowdale,29,denver,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,5000,,
1.22.2020,second,swallowdale,29,denver,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,2000,,
1.22.2020,second,swallowdale,30,sonic,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,NA,NA,NA,NA,NA,NA,none,3000,,
1.22.2020,second,swallowdale,30,sonic,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,NA,NA,NA,NA,NA,NA,none,4000,,
1.22.2020,second,swallowdale,30,sonic,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,NA,NA,NA,NA,NA,NA,none,6000,,
1.22.2020,second,swallowdale,31,cassia,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,NA,NA,NA,NA,NA,NA,none,29000,,
1.22.2020,second,swallowdale,32,pledge,LH,,,,,,,,,6,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,2000,,
1.22.2020,second,swallowdale,33,opal,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,0,,
1.22.2020,second,swallowdale,33,opal,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,3000,,
1.22.2020,second,swallowdale,33,opal,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,0,,
1.22.2020,second,swallowdale,33,opal,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,9000,,
1.22.2020,second,swallowdale,34,jewel,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,NA,NA,NA,NA,NA,NA,none,2000,,
1.22.2020,second,swallowdale,34,jewel,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,NA,NA,NA,NA,NA,NA,none,2000,,
1.22.2020,second,swallowdale,34,jewel,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,NA,NA,NA,NA,NA,NA,none,160000,,
1.22.2020,second,swallowdale,35,gigi,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,NA,NA,NA,NA,NA,NA,none,12000,,
1.22.2020,second,swallowdale,35,gigi,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,NA,NA,NA,NA,NA,NA,none,5000,,
1.22.2020,second,swallowdale,35,gigi,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,NA,NA,NA,NA,NA,NA,none,26000,,
1.22.2020,second,swallowdale,36,deedee,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,23000,,
1.22.2020,second,swallowdale,36,deedee,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,17000,,
1.22.2020,second,swallowdale,36,deedee,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,400000,,
1.22.2020,second,swallowdale,36,deedee,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,30000,,
2.28.2020,third,swallowdale,1,sparky,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,12000,,
2.28.2020,third,swallowdale,1,sparky,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,12000,,
2.28.2020,third,swallowdale,1,sparky,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,7000,,
2.28.2020,third,swallowdale,2,diane,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,47000,,
2.28.2020,third,swallowdale,2,diane,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,60000,,
2.28.2020,third,swallowdale,2,diane,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,60000,,
2.28.2020,third,swallowdale,2,diane,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,33000,,
2.28.2020,third,swallowdale,3,quantum,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,yes,,,,NA,NA,NA,NA,NA,NA,NA,none,96000,,
2.28.2020,third,swallowdale,3,quantum,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,yes,,,,NA,NA,NA,NA,NA,NA,NA,none,140000,,
2.28.2020,third,swallowdale,3,quantum,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,yes,,,,NA,NA,NA,NA,NA,NA,NA,none,150000,,
2.28.2020,third,swallowdale,4,pasta,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,13000,,
2.28.2020,third,swallowdale,4,pasta,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,3000,,
2.28.2020,third,swallowdale,5,paige,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,6000,,
2.28.2020,third,swallowdale,5,paige,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,8000,,
2.28.2020,third,swallowdale,6,dorian,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,29000,,
2.28.2020,third,swallowdale,6,dorian,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,10000,,
2.28.2020,third,swallowdale,7,picknick,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,4000,,
2.28.2020,third,swallowdale,7,picknick,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,3000,,
2.28.2020,third,swallowdale,8,casbah,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,6000,,
2.28.2020,third,swallowdale,8,casbah,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,3000,,
2.28.2020,third,swallowdale,8,casbah,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,3000,,
2.28.2020,third,swallowdale,8,casbah,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,0,,
2.28.2020,third,swallowdale,9,29,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,250000,,
2.28.2020,third,swallowdale,9,29,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,490000,,
2.28.2020,third,swallowdale,10,debutant,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,4000,,
2.28.2020,third,swallowdale,11,pledge,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,2000,,
2.28.2020,third,swallowdale,12,maisie,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,13000,,
2.28.2020,third,swallowdale,12,maisie,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,7000,,
2.28.2020,third,swallowdale,12,maisie,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,11000,,
2.28.2020,third,swallowdale,13,amber,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,15000,,
2.28.2020,third,swallowdale,13,amber,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,8000,,
2.28.2020,third,swallowdale,14,gretchen,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,0,,
2.28.2020,third,swallowdale,14,gretchen,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,17000,,
2.28.2020,third,swallowdale,14,gretchen,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,7000,,
2.28.2020,third,swallowdale,14,gretchen,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,10000,,
2.28.2020,third,swallowdale,15,deedee,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,39000,,
2.28.2020,third,swallowdale,15,deedee,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,120000,,
2.28.2020,third,swallowdale,15,deedee,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,19000,,
2.28.2020,third,swallowdale,16,jazz,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,40000,,
2.28.2020,third,swallowdale,16,jazz,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,5000,,
2.28.2020,third,swallowdale,16,jazz,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,6000,,
2.28.2020,third,swallowdale,17,cambric,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,4000,,
2.28.2020,third,swallowdale,17,cambric,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,53000,,
2.28.2020,third,swallowdale,17,cambric,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,7000,,
2.28.2020,third,swallowdale,18,shelly,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,19000,,
2.28.2020,third,swallowdale,18,shelly,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,15000,,
2.28.2020,third,swallowdale,18,shelly,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,10000,,
2.28.2020,third,swallowdale,18,shelly,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,30000,,
2.28.2020,third,swallowdale,19,ferris,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,25000,,
2.28.2020,third,swallowdale,19,ferris,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,22000,,
2.28.2020,third,swallowdale,19,ferris,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,27000,,
2.28.2020,third,swallowdale,19,ferris,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,40000,,
2.28.2020,third,swallowdale,20,sondra,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,17000,,
2.28.2020,third,swallowdale,22,denise,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,29000,,
2.28.2020,third,swallowdale,22,denise,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,28000,,
2.28.2020,third,swallowdale,23,flossy,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,20000,,
2.28.2020,third,swallowdale,23,flossy,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,6000,,
2.28.2020,third,swallowdale,23,flossy,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,5000,,
2.28.2020,third,swallowdale,24,pamela,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,6000,,
2.28.2020,third,swallowdale,24,pamela,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,10000,,
2.28.2020,third,swallowdale,24,pamela,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,7000,,
2.28.2020,third,swallowdale,24,pamela,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,5000,,
2.28.2020,third,swallowdale,25,jewel,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,2000,,
2.28.2020,third,swallowdale,25,jewel,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,0,,
2.28.2020,third,swallowdale,25,jewel,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,0,,
2.28.2020,third,swallowdale,26,marta,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,17000,,
2.28.2020,third,swallowdale,26,marta,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,90000,,
2.28.2020,third,swallowdale,26,marta,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,15000,,
2.28.2020,third,swallowdale,26,marta,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,9000,,
2.28.2020,third,swallowdale,27,halo,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,0,,
2.28.2020,third,swallowdale,27,halo,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,3000,,
2.28.2020,third,swallowdale,27,halo,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,4000,,
2.28.2020,third,swallowdale,27,halo,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,2000,,
2.28.2020,third,swallowdale,28,rock7,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,3000,,
2.28.2020,third,swallowdale,28,rock7,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,6000,,
2.28.2020,third,swallowdale,28,rock7,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,3000,,
2.28.2020,third,swallowdale,28,rock7,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,5000,,
2.28.2020,third,swallowdale,29,denver,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,4000,,
2.28.2020,third,swallowdale,29,denver,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,5000,,
2.28.2020,third,swallowdale,30,opal,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,0,,
2.28.2020,third,swallowdale,30,opal,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,2000,,
2.28.2020,third,swallowdale,30,opal,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,0,,
2.28.2020,third,swallowdale,30,opal,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,4000,,
2.28.2020,third,swallowdale,31,gigi,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,8000,,
2.28.2020,third,swallowdale,31,gigi,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,58000,,
2.28.2020,third,swallowdale,32,sonic,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,4000,,
2.28.2020,third,swallowdale,32,sonic,RH,,,,,,,,,6,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,5000,,
2.28.2020,third,swallowdale,32,sonic,RF,,,,,,,,,6,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,6000,,
2.28.2020,third,swallowdale,33,goldie,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,14000,,
2.28.2020,third,swallowdale,34,cassia,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,240000,,
2.28.2020,third,swallowdale,35,skyler,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,2000,,
2.28.2020,third,swallowdale,35,skyler,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,14000,,
2.28.2020,third,swallowdale,35,skyler,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,none,0,,
12.12.2019,first,stonypond,1,bigred,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,none,10000,,
12.12.2019,first,stonypond,1,bigred,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,none,10000,,
12.12.2019,first,stonypond,1,bigred,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,none,3000,,
12.12.2019,first,stonypond,3,margo,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,none,34000,,
12.12.2019,first,stonypond,3,margo,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,none,19000,,
12.12.2019,first,stonypond,3,margo,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,none,22000,,
12.12.2019,first,stonypond,4,lish,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,none,40000,,
12.12.2019,first,stonypond,4,lish,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,none,40000,,
12.12.2019,first,stonypond,5,echo,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,none,106000,,
12.12.2019,first,stonypond,6,peaches,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,21000,,
12.12.2019,first,stonypond,6,peaches,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,21000,,
12.12.2019,first,stonypond,7,riley,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,none,78000,,
12.12.2019,first,stonypond,7,riley,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,none,35000,,
12.12.2019,first,stonypond,7,riley,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,none,87000,,
12.12.2019,first,stonypond,8,pippa,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,68000,,
12.12.2019,first,stonypond,8,pippa,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,15000,,
12.12.2019,first,stonypond,8,pippa,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,2570000,,
12.12.2019,first,stonypond,9,lucinda,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,none,91000,,
12.12.2019,first,stonypond,9,lucinda,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,none,8000,,
12.12.2019,first,stonypond,9,lucinda,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,none,95000,,
12.12.2019,first,stonypond,9,lucinda,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,none,21000,,
12.12.2019,first,stonypond,10,teatree,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,8000,,
12.12.2019,first,stonypond,10,teatree,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,17000,,
12.12.2019,first,stonypond,10,teatree,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,6000,,
12.12.2019,first,stonypond,10,teatree,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,4000,,
12.12.2019,first,stonypond,11,robin,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,none,22000,,
12.12.2019,first,stonypond,11,robin,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,none,21000,,
12.12.2019,first,stonypond,11,robin,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,none,117000,,
12.12.2019,first,stonypond,12,ashley,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,4,NA,NA,NA,NA,NA,none,16000,,
12.12.2019,first,stonypond,12,ashley,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,4,NA,NA,NA,NA,NA,none,13000,,
12.12.2019,first,stonypond,13,abbazaba,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,9000,,
12.12.2019,first,stonypond,13,abbazaba,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,10000,,
12.12.2019,first,stonypond,14,charlotte,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,12000,,
12.12.2019,first,stonypond,14,charlotte,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,16000,,
12.12.2019,first,stonypond,15,alaska,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,none,7000,,
12.12.2019,first,stonypond,15,alaska,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,none,5000,,
12.12.2019,first,stonypond,15,alaska,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,none,12000,,
12.12.2019,first,stonypond,15,alaska,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,none,21000,,
12.12.2019,first,stonypond,16,indigo,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,none,21000,,
12.12.2019,first,stonypond,16,indigo,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,none,17000,,
12.12.2019,first,stonypond,16,indigo,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,none,11000,,
12.12.2019,first,stonypond,17,wynona,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,35000,,
12.12.2019,first,stonypond,17,wynona,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,none,468000,,
12.12.2019,first,stonypond,18,octavia,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,none,11000,,
12.12.2019,first,stonypond,19,doris,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,4,NA,NA,NA,NA,NA,none,29000,,
12.12.2019,first,stonypond,19,doris,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,4,NA,NA,NA,NA,NA,none,29000,,
12.12.2019,first,stonypond,19,doris,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,4,NA,NA,NA,NA,NA,none,1826000,,
12.12.2019,first,stonypond,20,peggie,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,none,20000,,
12.12.2019,first,stonypond,20,peggie,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,none,24000,,
