date,visit,farm,order,cow_id,quarter,path_1,path1_imi,path_2,path2_imi,path_3,path3_imi,path_4,path4_imi,quarter_code,isolate_1,path_1_maldi_final_id,fix_1,isolate_2,path_2_maldi_final_id,fix_2,isolate_3,path_3_maldi_final_id,fix_3,isolate_4,path_4_maldi_final_id,fix_4,clinical,blind,teatinj,pstmilking,mixed_inf_series,dup_not_collected,imi_series,hygiene_scorer_1,hygiene_1,hygiene_scorer_2,hygiene_2,cc_1,cc_2,cc_3,Pathogen_group,scc,scc_div_100k,ls,contam,contam_comment
2.21.2020,second,paddlebridge,10,kyra35,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,m,4,c,4,NA,NA,NA,None,16000,0.16,0.35614381,,
2.21.2020,second,paddlebridge,12,fitzi13,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,2,c,2,NA,NA,NA,None,16000,0.16,0.35614381,,
3.20.2020,third,paddlebridge,31,simply314,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,None,16000,0.16,0.35614381,,
12.19.2019,first,lynd,9,chaloopa,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,16000,0.16,0.35614381,,
1.30.2020,second,lynd,9,ladyfinger,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,16000,0.16,0.35614381,,
1.30.2020,second,lynd,15,wmca,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,16000,0.16,0.35614381,,
3.5.2020,third,lynd,10,ambrosia,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,16000,0.16,0.35614381,,
3.5.2020,third,lynd,32,madge,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,16000,0.16,0.35614381,,
3.5.2020,third,lynd,35,lioness,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,16000,0.16,0.35614381,,
1.6.2020,first,vontrapp,9,clara,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,1,NA,NA,NA,None,16000,0.16,0.35614381,,
1.6.2020,first,vontrapp,22,irene,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,16000,0.16,0.35614381,,
2.12.2020,second,vontrapp,29,indie,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,16000,0.16,0.35614381,,
3.10.2020,third,vontrapp,24,irene,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,None,16000,0.16,0.35614381,,
12.17.2019,first,bj,9,670,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,16000,0.16,0.35614381,,
12.17.2019,first,bj,32,664,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,4,NA,NA,NA,None,16000,0.16,0.35614381,,
1.29.2020,second,bj,33,755,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,16000,0.16,0.35614381,,
1.29.2020,second,bj,33,755,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,16000,0.16,0.35614381,,
2.26.2020,third,bj,6,585,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,1,c,1,NA,NA,NA,None,16000,0.16,0.35614381,,
2.26.2020,third,bj,24,744,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,m,3,c,3,NA,NA,NA,None,16000,0.16,0.35614381,,
2.26.2020,third,bj,30,765,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,2,c,NA,NA,NA,NA,None,16000,0.16,0.35614381,,
1.2.2020,first,butterworks,21,mandolin,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,16000,0.16,0.35614381,,
3.3.2020,third,butterworks,30,jackie,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,n,3,c,1,NA,NA,NA,None,16000,0.16,0.35614381,,
1.21.2020,second,choiniere,32,8,RH,,,,,,,,,6,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,None,16000,0.16,0.35614381,,
3.16.2020,fourth,choiniere,5,57,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,16000,0.16,0.35614381,,
1.3.2020,first,oughtabe,6,pg,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,3,NA,NA,NA,None,16000,0.16,0.35614381,,
1.3.2020,first,oughtabe,12,bella,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,16000,0.16,0.35614381,,
2.14.2020,second,oughtabe,34,ginger,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,1,c,1,NA,NA,NA,None,16000,0.16,0.35614381,,
3.12.2020,third,oughtabe,1,rabbit,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,16000,0.16,0.35614381,,
1.14.2020,first,glennview,12,174,RF,corynebac,yes2,,,,,,,2,gv026,,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,Corynebacterium species,17000,0.17,0.443606651,,
2.19.2020,second,glennview,26,190,RH,corynebac,yes2,,,,,,,2,gv084,corynebacterium species,,,,,,,,,NA,NA,,,,,no,,yes,m,2,c,2,NA,NA,NA,Corynebacterium species,17000,0.17,0.443606651,,
1.22.2020,second,swallowdale,36,deedee,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,None,17000,0.17,0.443606651,,
2.28.2020,third,swallowdale,14,gretchen,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,17000,0.17,0.443606651,,
2.28.2020,third,swallowdale,20,sondra,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,17000,0.17,0.443606651,,
2.28.2020,third,swallowdale,26,marta,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,17000,0.17,0.443606651,,
12.12.2019,first,stonypond,10,teatree,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,None,17000,0.17,0.443606651,,
12.12.2019,first,stonypond,16,indigo,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,None,17000,0.17,0.443606651,,
1.14.2020,first,glennview,30,200,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,None,17000,0.17,0.443606651,,
2.19.2020,second,glennview,31,192,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,2,c,3,NA,NA,NA,None,17000,0.17,0.443606651,,
1.17.2020,first,paddlebridge,7,gronk22,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,17000,0.17,0.443606651,,
1.17.2020,first,paddlebridge,7,gronk22,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,17000,0.17,0.443606651,,
1.17.2020,first,paddlebridge,13,ferrari28,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,2,NA,NA,NA,None,17000,0.17,0.443606651,,
2.21.2020,second,paddlebridge,18,likely30,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,2,c,2,NA,NA,NA,None,17000,0.17,0.443606651,,
12.19.2019,first,lynd,32,lioness,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,17000,0.17,0.443606651,,
12.19.2019,first,lynd,33,willy,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,17000,0.17,0.443606651,,
1.30.2020,second,lynd,4,luxurytax,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,17000,0.17,0.443606651,,
3.5.2020,third,lynd,30,atlantic,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,17000,0.17,0.443606651,,
1.6.2020,first,vontrapp,16,tilly,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,17000,0.17,0.443606651,,
1.6.2020,first,vontrapp,25,ardetta,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,17000,0.17,0.443606651,,
2.12.2020,second,vontrapp,16,tallula,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,17000,0.17,0.443606651,,
1.29.2020,second,bj,23,675,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,17000,0.17,0.443606651,,
1.29.2020,second,bj,28,708,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,4,c,4,NA,NA,NA,None,17000,0.17,0.443606651,,
2.26.2020,third,bj,21,733,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,1,c,1,NA,NA,NA,None,17000,0.17,0.443606651,,
2.4.2020,second,butterworks,15,mustard,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,3,c,2,NA,NA,NA,None,17000,0.17,0.443606651,,
1.3.2020,first,oughtabe,19,karla,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,None,17000,0.17,0.443606651,,
3.19.2020,third,glennview,19,185,RH,corynebac,yes2,,,,,,,2,gv135,corynebacterium species,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,2,NA,NA,NA,Corynebacterium species,18000,0.18,0.526068812,,
1.30.2020,second,lynd,11,leap,RF,cns,yes2,,,,,,,2,lf060,staphylococcus haemolyticus,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,CNS,18000,0.18,0.526068812,,
2.26.2020,third,bj,23,708,RH,cns,yes1,,,,,,,1,bj075,,,,,,,,,,NA,NA,,,,,no,,yes,m,4,c,4,NA,NA,NA,CNS,18000,0.18,0.526068812,,
1.21.2020,second,choiniere,6,54,LH,cns,yes2,,,,,,,2,cf087,,,,,,,,,,NA,NA,,,,,no,,yes,j,NA,c,1,NA,NA,NA,CNS,18000,0.18,0.526068812,,
12.12.2019,first,stonypond,32,aubrey,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,None,18000,0.18,0.526068812,,
3.19.2020,third,glennview,31,192,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,18000,0.18,0.526068812,,
1.17.2020,first,paddlebridge,8,kyra35,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,18000,0.18,0.526068812,,
1.17.2020,first,paddlebridge,17,likely30,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,1,NA,NA,NA,None,18000,0.18,0.526068812,,
2.21.2020,second,paddlebridge,27,scrapie278,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,4,c,4,NA,NA,NA,None,18000,0.18,0.526068812,,
1.30.2020,second,lynd,21,jitterbug,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,18000,0.18,0.526068812,,
1.30.2020,second,lynd,35,khakibeige,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,18000,0.18,0.526068812,,
3.5.2020,third,lynd,7,kodiak,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,18000,0.18,0.526068812,,
3.5.2020,third,lynd,9,klondike,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,18000,0.18,0.526068812,,
2.26.2020,third,bj,8,741,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,m,3,c,3,NA,NA,NA,None,18000,0.18,0.526068812,,
2.26.2020,third,bj,15,693,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,m,3,c,3,NA,NA,NA,None,18000,0.18,0.526068812,,
2.26.2020,third,bj,30,765,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,2,c,NA,NA,NA,NA,None,18000,0.18,0.526068812,,
2.4.2020,second,butterworks,18,marjoram,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,2,c,1,NA,NA,NA,None,18000,0.18,0.526068812,,
3.3.2020,third,butterworks,10,wildcucumber,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,n,2,c,2,NA,NA,NA,None,18000,0.18,0.526068812,,
3.3.2020,third,butterworks,16,hawthorn,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,n,2,c,1,NA,NA,NA,None,18000,0.18,0.526068812,,
12.11.2019,first,choiniere,25,48,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,18000,0.18,0.526068812,,
3.16.2020,fourth,choiniere,7,35,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,None,18000,0.18,0.526068812,,
1.3.2020,first,oughtabe,11,racer,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,None,18000,0.18,0.526068812,,
2.19.2020,second,glennview,28,128,LH,corynebac,yes2,,,,,,,2,gv087,corynebacterium species,,,,,,,,,NA,NA,,,,,no,,yes,m,2,c,2,NA,NA,NA,Corynebacterium species,19000,0.19,0.604071324,,
2.17.2020,third,choiniere,14,12,LH,corynebac,yes2,,,,,,,2,cf152,,,,,,,,,,NA,NA,,,,,no,,yes,j,2,NA,NA,NA,NA,NA,Corynebacterium species,19000,0.19,0.604071324,,
1.2.2020,first,butterworks,8,wildcucumber,LH,cns,yes2,,,,,,,2,bw010,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,3,NA,NA,NA,CNS,19000,0.19,0.604071324,,
3.12.2020,third,oughtabe,33,tiktoe,LH,cns,yes2,,,,,,,2,ob160,,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,4,NA,NA,NA,CNS,19000,0.19,0.604071324,,
1.22.2020,second,swallowdale,19,dorian,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,None,19000,0.19,0.604071324,,
2.28.2020,third,swallowdale,15,deedee,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,19000,0.19,0.604071324,,
2.28.2020,third,swallowdale,18,shelly,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,19000,0.19,0.604071324,,
12.12.2019,first,stonypond,3,margo,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,None,19000,0.19,0.604071324,,
3.19.2020,third,glennview,15,128,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,None,19000,0.19,0.604071324,,
3.19.2020,third,glennview,19,185,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,19000,0.19,0.604071324,,
1.17.2020,first,paddlebridge,8,kyra35,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,19000,0.19,0.604071324,,
1.17.2020,first,paddlebridge,10,annabelle27,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,None,19000,0.19,0.604071324,,
1.17.2020,first,paddlebridge,34,simply314,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,19000,0.19,0.604071324,,
3.20.2020,third,paddlebridge,31,simply314,RF,,,,,,,,,6,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,3,NA,NA,NA,None,19000,0.19,0.604071324,,
3.5.2020,third,lynd,30,atlantic,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,19000,0.19,0.604071324,,
1.6.2020,first,vontrapp,16,tilly,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,19000,0.19,0.604071324,,
2.12.2020,second,vontrapp,12,vicki,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,c,2,NA,NA,NA,None,19000,0.19,0.604071324,,
2.12.2020,second,vontrapp,19,lassandra,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,None,19000,0.19,0.604071324,,
1.29.2020,second,bj,25,745,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,19000,0.19,0.604071324,,
1.29.2020,second,bj,25,745,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,19000,0.19,0.604071324,,
2.4.2020,second,butterworks,14,joy,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,2,c,1,NA,NA,NA,None,19000,0.19,0.604071324,,
2.4.2020,second,butterworks,22,aurora,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,1,c,1,NA,NA,NA,None,19000,0.19,0.604071324,,
3.3.2020,third,butterworks,16,hawthorn,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,n,2,c,1,NA,NA,NA,None,19000,0.19,0.604071324,,
3.3.2020,third,butterworks,19,marjoram,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,n,1,c,1,NA,NA,NA,None,19000,0.19,0.604071324,,
2.17.2020,third,choiniere,7,40,RF,,,,,,,,,6,,,,,,,,,,,NA,NA,,,,,,,,j,4,NA,NA,NA,NA,NA,None,19000,0.19,0.604071324,,
3.16.2020,fourth,choiniere,5,57,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,19000,0.19,0.604071324,,
2.14.2020,second,oughtabe,17,mschar,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,2,c,2,NA,NA,NA,None,19000,0.19,0.604071324,,
2.14.2020,second,oughtabe,26,whinnie,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,t,3,c,3,NA,NA,NA,None,19000,0.19,0.604071324,,
12.19.2019,first,lynd,12,lilac,RH,cns,yes2,,,,,,,2,lf015,,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,CNS,20000,0.2,0.678071905,,
3.12.2020,third,oughtabe,7,grape,RH,cns,yes2,,,,,,,2,ob119,staphylococcus  species,,,,,,,,,NA,NA,,,,,no,,yes,j,2,c,1,NA,NA,NA,CNS,20000,0.2,0.678071905,,
3.12.2020,third,oughtabe,14,peonie,RF,cns,yes2,,,,,,,2,ob132,staphylococcus simulans,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,4,NA,NA,NA,CNS,20000,0.2,0.678071905,,
3.12.2020,third,oughtabe,33,tiktoe,LF,cns,yes2,,,,,,,2,ob161,,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,4,NA,NA,NA,CNS,20000,0.2,0.678071905,,
12.13.2019,first,swallowdale,35,maisie,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,20000,0.2,0.678071905,,
1.22.2020,second,swallowdale,18,marta,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,None,20000,0.2,0.678071905,,
2.28.2020,third,swallowdale,23,flossy,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,20000,0.2,0.678071905,,
12.12.2019,first,stonypond,20,peggie,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,None,20000,0.2,0.678071905,,
1.10.2020,second,stonypond,29,genie,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,None,20000,0.2,0.678071905,,
2.21.2020,second,paddlebridge,31,simply314,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,3,c,2,NA,NA,NA,None,20000,0.2,0.678071905,,
3.20.2020,third,paddlebridge,24,shiela375,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,20000,0.2,0.678071905,,
3.20.2020,third,paddlebridge,26,shania291,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,20000,0.2,0.678071905,,
1.30.2020,second,lynd,18,krone,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,20000,0.2,0.678071905,,
3.5.2020,third,lynd,22,lovage,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,20000,0.2,0.678071905,,
3.10.2020,third,vontrapp,24,irene,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,None,20000,0.2,0.678071905,,
12.17.2019,first,bj,34,748,RH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,None,20000,0.2,0.678071905,,
1.29.2020,second,bj,33,755,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,20000,0.2,0.678071905,,
2.26.2020,third,bj,25,745,RF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,m,2,c,1,NA,NA,NA,None,20000,0.2,0.678071905,,
2.26.2020,third,bj,29,664,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,4,c,4,NA,NA,NA,None,20000,0.2,0.678071905,,
1.2.2020,first,butterworks,9,blackberry,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,None,20000,0.2,0.678071905,,
3.3.2020,third,butterworks,12,snowball,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,n,3,c,2,NA,NA,NA,None,20000,0.2,0.678071905,,
12.11.2019,first,choiniere,18,17,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,None,20000,0.2,0.678071905,,
1.21.2020,second,choiniere,6,54,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,NA,c,1,NA,NA,NA,None,20000,0.2,0.678071905,,
2.17.2020,third,choiniere,23,8,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,None,20000,0.2,0.678071905,,
3.16.2020,fourth,choiniere,29,9,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,20000,0.2,0.678071905,,
3.16.2020,fourth,choiniere,36,56,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,yes,,,,j,2,c,2,NA,NA,NA,None,20000,0.2,0.678071905,,
1.3.2020,first,oughtabe,20,jenny,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,c,2,NA,NA,NA,None,20000,0.2,0.678071905,,
1.3.2020,first,oughtabe,33,peacock,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,2,NA,NA,NA,None,20000,0.2,0.678071905,,
1.2.2020,first,butterworks,17,nazareth,RH,corynebac,yes2,,,,,,,2,bw023,,,,,,,,,,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,Corynebacterium species,21000,0.21,0.748461233,,
12.11.2019,first,choiniere,1,8,RF,corynebac,yes2,,,,,,,2,cf001,,,,,,,,,,NA,NA,,,,,no,,yes,j,3,c,4,NA,NA,NA,Corynebacterium species,21000,0.21,0.748461233,,
1.30.2020,second,lynd,28,lilac,RH,cns,yes2,,,,,,,2,lf079,,,,,,,,,,NA,NA,,,,,no,,yes,NA,NA,NA,NA,NA,NA,NA,CNS,21000,0.21,0.748461233,,
12.13.2019,first,swallowdale,21,pasta,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,None,21000,0.21,0.748461233,,
1.22.2020,second,swallowdale,7,paige,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,2,NA,NA,NA,NA,NA,None,21000,0.21,0.748461233,,
12.12.2019,first,stonypond,6,peaches,LF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,None,21000,0.21,0.748461233,,
12.12.2019,first,stonypond,6,peaches,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,None,21000,0.21,0.748461233,,
12.12.2019,first,stonypond,9,lucinda,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,None,21000,0.21,0.748461233,,
12.12.2019,first,stonypond,11,robin,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,None,21000,0.21,0.748461233,,
12.12.2019,first,stonypond,15,alaska,RF,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,None,21000,0.21,0.748461233,,
12.12.2019,first,stonypond,16,indigo,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,3,NA,NA,NA,NA,NA,None,21000,0.21,0.748461233,,
1.10.2020,second,stonypond,16,alaska,RH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,j,1,NA,NA,NA,NA,NA,None,21000,0.21,0.748461233,,
1.14.2020,first,glennview,20,93,LF,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,j,2,c,3,NA,NA,NA,None,21000,0.21,0.748461233,,
2.19.2020,second,glennview,2,84,LH,,,,,,,,,3,,,,,,,,,,,NA,NA,,,,,,,,m,2,c,2,NA,NA,NA,None,21000,0.21,0.748461233,,
2.19.2020,second,glennview,10,200,LH,,,,,,,,,5,,,,,,,,,,,NA,NA,,,,,,,,m,3,c,2,NA,NA,NA,None,21000,0.21,0.748461233,,
