complete_case,original_sort,three_df_sort,visit1_visit2,visit2_visit3,visit3_visit4,any_farm,cow_id,quarter,cowid_quarter,lactation,fresh_date,first_date,first_visit,first_farm,first_order,first_path_1,first_path1_imi,first_path_2,first_path2_imi,first_path_3,first_path3_imi,first_path_4,first_path4_imi,first_quarter_code,first_isolate_1,first_path_1_maldi_final_id,first_fix_1,first_isolate_2,first_path_2_maldi_final_id,first_fix_2,first_isolate_3,first_path_3_maldi_final_id,first_fix_3,first_isolate_4,first_path_4_maldi_final_id,first_fix_4,first_clinical,first_blind,first_teatinj,first_pstmilking,first_mixed_inf_series,first_dup_not_collected,first_imi_series,first_hygiene_scorer_1,first_hygiene_1,first_hygiene_scorer_2,first_hygiene_2,first_scc,first_contam,first_contam_comment,first_dup_a_cfu_count,first_dup_b_cfu_count,first_more_than_2_org_present,second_date,second_visit,second_farm,second_order,second_path_1,second_path1_imi,second_path_2,second_path2_imi,second_path_3,second_path3_imi,second_path_4,second_path4_imi,second_quarter_code,second_isolate_1,second_path_1_maldi_final_id,second_fix_1,second_isolate_2,second_path_2_maldi_final_id,second_fix_2,second_isolate_3,second_path_3_maldi_final_id,second_fix_3,second_isolate_4,second_path_4_maldi_final_id,second_fix_4,second_clinical,second_blind,second_teatinj,second_pstmilking,second_mixed_inf_series,second_dup_not_collected,second_imi_series,second_hygiene_scorer_1,second_hygiene_1,second_hygiene_scorer_2,second_hygiene_2,second_cc_1,second_cc_2,second_cc_3,second_scc,second_contam,second_contam_comment,second_dup_a_cfu_count,second_dup_b_cfu_count,second_more_than_2_org_present,AT.RISK_no_NAS_or_MAM_for_first_in_pair,AT.RISK_no_NAS_ONLY_for_first_in_pair,GETS_NAS_or_MAM_IMI_over_pair_of_obs,GETS_NAS_ONLY_IMI_over_pair_of_obs,noNAS.IMI_noNAS.IMI,noNAS.orMAM.IMI_noNAS.orMAM.IMI,noNAS.IMI_yesNAS.IMI,noNAS.orMAM.IMI_yesNAS.orMAM.IMI,yesNAS.IMI_yesNAS.IMI,yesNAS.orMAM.IMI_yesNAS.orMAM.IMI,yesNAS.IMI_noNAS.IMI,yesNAS.orMAM.IMI_noNAS.orMAM.IMI,disclude_bc_blind_quarter,disclude_bc_obs1_cant_determine_status,disclude_bc_obs2_cant_determine_status,disclude_bc_obs1_NA,disclude_bc_obs2_NA,gets_IMI_with_S_chromogenes,gets_IMI_with_S_haemolyticus,gets_IMI_with_S_simulans,gets_IMI_with_S_equorum,gets_IMI_with_S_agentis,gets_IMI_with_S_devriesei,gets_IMI_with_S_warneri,gets_IMI_with_S_xylosus,gets_IMI_with_M_sciuri,gets_IMI_with_S_auricularis,gets_IMI_with_S_capitis,gets_IMI_with_S_cohnii,gets_IMI_with_S_epidermidis,gets_IMI_with_M_fleurettii,gets_IMI_with_S_gallinarum,gets_IMI_with_S_hominis,gets_IMI_with_S_pseudintermedius,gets_IMI_with_S_saprophyticus,gets_IMI_with_S_succinus,gets_IMI_with_S_hyicus,changes_staph_sp,keeps__IMI_with_S_chromogenes,keeps__IMI_with_S_haemolyticus,keeps__IMI_with_S_simulans,keeps__IMI_with_S_equorum,keeps__IMI_with_S_agentis,keeps__IMI_with_S_devriesei,keeps__IMI_with_S_warneri,keeps__IMI_with_S_xylosus,keeps__IMI_with_M_sciuri,keeps__IMI_with_S_auricularis,keeps__IMI_with_S_capitis,keeps__IMI_with_S_cohnii,keeps__IMI_with_S_epidermidis,keeps__IMI_with_M_fleurettii,keeps__IMI_with_S_gallinarum,keeps__IMI_with_S_hominis,keeps__IMI_with_S_pseudintermedius,keeps__IMI_with_S_saprophyticus,keeps__IMI_with_S_succinus,keeps__IMI_with_S_hyicus,clears_IMI_from_S_chromogenes,clears_IMI_from_S_haemolyticus,clears_IMI_from_S_simulans,clears_IMI_from_S_equorum,clears_IMI_from_S_agentis,clears_IMI_from_S_devriesei,clears_IMI_from_S_warneri,clears_IMI_from_S_xylosus,clears_IMI_from_M_sciuri,clears_IMI_from_S_auricularis,clears_IMI_from_S_capitis,clears_IMI_from_S_cohnii,clears_IMI_from_S_epidermidis,clears_IMI_from_M_fleurettii,clears_IMI_from_S_gallinarum,clears_IMI_from_S_hominis,clears_IMI_from_S_pseudintermedius,clears_IMI_from_S_saprophyticus,clears_IMI_from_S_succinus,clears_IMI_from_S_hyicus,gets_IMI_with_enviro_2014,gets_IMI_with_opp_2014,gets_IMI_with_host_2014,keeps_IMI_with_enviro_2014,keeps_IMI_with_opp_2014,keeps_IMI_with_host_2014,clears_IMI_from_enviro_2014,clears_IMI_from_opp_2014,clears_IMI_from_host_2014,gets_IMI_with_enviro_2017,gets_IMI_with_relevant_2017,gets_IMI_with_host_2017,keeps_IMI_with_enviro_2017,keeps_IMI_with_relevant_2017,keeps_IMI_with_host_2017,clears_IMI_from_enviro_2017,clears_IMI_from_relevant_2017,clears_IMI_from_host_2017,quarter_position_dup,lactation_dup,fresh_date_dup,first_date_dup,second_date_dup,first_DIM,second_DIM,average_DIM_for_pair,second_days_elapsed,first_ind_hygiene_a,first_ind_hygiene_b,first_ind_hygiene_avg,second_ind_hygiene_a,second_ind_hygiene_b,second_ind_hygiene_avg,farm_hygiene_avg,facility_type,bedding_facility_combo,bedding_material,pred_breed,herd_size,herd_size_cat,rolling_herd_avg,sel_feed,air_quality_prod,age_fac,lying_surface,bp_fed_on_pack,bp_num_cows_on_pack,bp_pack_area,bp_cow_density,bp_stock_dens_perc,wood_dried,wood_storage,bedding_conditioner,freq_add_new_bedding_stall_wk,freq_stall_scraping_wk,depth_bedding_stalls,bp_freq_tilling_wk,bp_depth_tilled_in,bp_attentiveness,bp_bedding_depth,milking_sys,forestrip,towel_num,gloves,mast_det_recc,mast_record,culture_mast,culture_scc,culture_fresh,culture_dry,culture_loc,dry_prod,sel_supp
1,878,A878,1,0,0,vonTrapp,jasmine_vonTrapp,LH,jasmine_vonTrapp_LH,1,3/29/2019,1.6.2020,first,vonTrapp,31,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,2,8000,,,,,,2.12.2020,second,vonTrapp,33,,,,,,,NA,NA,3,,,,,,,,,,NA,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,8000,,,,,,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LH,1,3/29/2019,1/6/2020,2/12/2020,283,320,301.5,37,3,2,2.5,1,1,1,2.2,TS,TS_SH,,Jersey_Other,55,30_55,10675,y,good,116,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,7,14,2.5,NA,NA,NA,NA,tiestall,y,one,all,y,always,sometimes_always,sometimes_always,issue_always,never,ref_vet_onfarm,n,no
0,877,A877,1,0,0,vonTrapp,jasmine_vonTrapp,LF,jasmine_vonTrapp_LF,1,3/29/2019,1.6.2020,first,vonTrapp,31,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,3,c,2,6000,,,,,,2.12.2020,second,vonTrapp,33,,,,,,,NA,NA,3,,,,,,,,,,NA,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,9000,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,1,3/29/2019,1/6/2020,2/12/2020,283,320,301.5,37,3,2,2.5,1,1,1,2.2,TS,TS_SH,,Jersey_Other,55,30_55,10675,y,good,116,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,7,14,2.5,NA,NA,NA,NA,tiestall,y,one,all,y,always,sometimes_always,sometimes_always,issue_always,never,ref_vet_onfarm,n,no
0,879,A879,1,0,0,vonTrapp,jasmine_vonTrapp,RF,jasmine_vonTrapp_RF,1,3/29/2019,1.6.2020,first,vonTrapp,31,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,j,3,c,2,9000,,,,,,2.12.2020,second,vonTrapp,33,,,,,,,NA,NA,3,,,,,,,,,,NA,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,7000,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RF,1,3/29/2019,1/6/2020,2/12/2020,283,320,301.5,37,3,2,2.5,1,1,1,2.2,TS,TS_SH,,Jersey_Other,55,30_55,10675,y,good,116,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,7,14,2.5,NA,NA,NA,NA,tiestall,y,one,all,y,always,sometimes_always,sometimes_always,issue_always,never,ref_vet_onfarm,n,no
0,880,A880,1,0,0,vonTrapp,jasmine_vonTrapp,RH,jasmine_vonTrapp_RH,1,3/29/2019,1.6.2020,first,vonTrapp,31,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,3,c,2,11000,,,,,,2.12.2020,second,vonTrapp,33,,,,,,,NA,NA,10,,,,,,,,,,NA,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,7000,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RH,1,3/29/2019,1/6/2020,2/12/2020,283,320,301.5,37,3,2,2.5,1,1,1,2.2,TS,TS_SH,,Jersey_Other,55,30_55,10675,y,good,116,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,7,14,2.5,NA,NA,NA,NA,tiestall,y,one,all,y,always,sometimes_always,sometimes_always,issue_always,never,ref_vet_onfarm,n,no
1,1391,A1391,1,0,0,vonTrapp,tallula_vonTrapp,RF,tallula_vonTrapp_RF,3,10/4/2019,1.6.2020,first,vonTrapp,12,cns,yes2,,,,,,,2,vt013,staphylococcus xylosus,,,,,,,,,,,,,,,no,,yes,j,3,c,3,120000,,,15,22,,2.12.2020,second,vonTrapp,16,cns,yes2,,,,,NA,NA,2,vt049,staphylococcus xylosus,,,,,,,,NA,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,53000,,,7,15,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,RF,3,10/4/2019,1/6/2020,2/12/2020,94,131,112.5,37,3,3,3,1,1,1,2.2,TS,TS_SH,,Jersey_Other,55,30_55,10675,y,good,116,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,7,14,2.5,NA,NA,NA,NA,tiestall,y,one,all,y,always,sometimes_always,sometimes_always,issue_always,never,ref_vet_onfarm,n,no
1,1389,A1389,1,0,0,vonTrapp,tallula_vonTrapp,LF,tallula_vonTrapp_LF,3,10/4/2019,1.6.2020,first,vonTrapp,12,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,6000,,,,,,2.12.2020,second,vonTrapp,16,,,,,,,NA,NA,3,,,,,,,,,,NA,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,17000,,,,,,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,3,10/4/2019,1/6/2020,2/12/2020,94,131,112.5,37,3,3,3,1,1,1,2.2,TS,TS_SH,,Jersey_Other,55,30_55,10675,y,good,116,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,7,14,2.5,NA,NA,NA,NA,tiestall,y,one,all,y,always,sometimes_always,sometimes_always,issue_always,never,ref_vet_onfarm,n,no
1,1390,A1390,1,0,0,vonTrapp,tallula_vonTrapp,LH,tallula_vonTrapp_LH,3,10/4/2019,1.6.2020,first,vonTrapp,12,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,j,3,c,3,5000,,,,,,2.12.2020,second,vonTrapp,16,,,,,,,NA,NA,3,,,,,,,,,,NA,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,470000,,,,,,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LH,3,10/4/2019,1/6/2020,2/12/2020,94,131,112.5,37,3,3,3,1,1,1,2.2,TS,TS_SH,,Jersey_Other,55,30_55,10675,y,good,116,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,7,14,2.5,NA,NA,NA,NA,tiestall,y,one,all,y,always,sometimes_always,sometimes_always,issue_always,never,ref_vet_onfarm,n,no
1,1392,A1392,1,0,0,vonTrapp,tallula_vonTrapp,RH,tallula_vonTrapp_RH,3,10/4/2019,1.6.2020,first,vonTrapp,12,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,3,c,3,6000,,,,,,2.12.2020,second,vonTrapp,16,,,,,,,NA,NA,3,,,,,,,,,,NA,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,3000,,,,,,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RH,3,10/4/2019,1/6/2020,2/12/2020,94,131,112.5,37,3,3,3,1,1,1,2.2,TS,TS_SH,,Jersey_Other,55,30_55,10675,y,good,116,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,7,14,2.5,NA,NA,NA,NA,tiestall,y,one,all,y,always,sometimes_always,sometimes_always,issue_always,never,ref_vet_onfarm,n,no
1,1418,A1418,1,0,0,vonTrapp,ursala_vonTrapp,LH,ursala_vonTrapp_LH,1,7/10/2019,1.6.2020,first,vonTrapp,15,cns,yes2,,,,,,,2,vt016,staphylococcus chromogenes,,,,,,,,,,,,,,,no,,yes,j,3,c,3,29000,,,4,16,,2.12.2020,second,vonTrapp,22,cns,yes2,,,,,NA,NA,2,vt053,staphylococcus chromogenes,,,,,,,,NA,NA,NA,,,,,no,,yes,j,1,c,1,NA,NA,NA,90000,,,30,30,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,LH,1,7/10/2019,1/6/2020,2/12/2020,180,217,198.5,37,3,3,3,1,1,1,2.2,TS,TS_SH,,Jersey_Other,55,30_55,10675,y,good,116,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,7,14,2.5,NA,NA,NA,NA,tiestall,y,one,all,y,always,sometimes_always,sometimes_always,issue_always,never,ref_vet_onfarm,n,no
1,1417,A1417,1,0,0,vonTrapp,ursala_vonTrapp,LF,ursala_vonTrapp_LF,1,7/10/2019,1.6.2020,first,vonTrapp,15,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,j,3,c,3,4000,,,,,,2.12.2020,second,vonTrapp,22,,,,,,,NA,NA,5,,,,,,,,,,NA,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,9000,,,,,,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,1,7/10/2019,1/6/2020,2/12/2020,180,217,198.5,37,3,3,3,1,1,1,2.2,TS,TS_SH,,Jersey_Other,55,30_55,10675,y,good,116,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,7,14,2.5,NA,NA,NA,NA,tiestall,y,one,all,y,always,sometimes_always,sometimes_always,issue_always,never,ref_vet_onfarm,n,no
0,1419,A1419,1,0,0,vonTrapp,ursala_vonTrapp,RF,ursala_vonTrapp_RF,1,7/10/2019,1.6.2020,first,vonTrapp,15,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,3,c,3,7000,,,,,,2.12.2020,second,vonTrapp,22,,,,,,,NA,NA,3,,,,,,,,,,NA,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,8000,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RF,1,7/10/2019,1/6/2020,2/12/2020,180,217,198.5,37,3,3,3,1,1,1,2.2,TS,TS_SH,,Jersey_Other,55,30_55,10675,y,good,116,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,7,14,2.5,NA,NA,NA,NA,tiestall,y,one,all,y,always,sometimes_always,sometimes_always,issue_always,never,ref_vet_onfarm,n,no
0,1420,A1420,1,0,0,vonTrapp,ursala_vonTrapp,RH,ursala_vonTrapp_RH,1,7/10/2019,1.6.2020,first,vonTrapp,15,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,j,3,c,3,9000,,,,,,2.12.2020,second,vonTrapp,22,,,,,,,NA,NA,3,,,,,,,,,,NA,NA,NA,,,,,,,,j,1,c,1,NA,NA,NA,8000,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RH,1,7/10/2019,1/6/2020,2/12/2020,180,217,198.5,37,3,3,3,1,1,1,2.2,TS,TS_SH,,Jersey_Other,55,30_55,10675,y,good,116,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,7,14,2.5,NA,NA,NA,NA,tiestall,y,one,all,y,always,sometimes_always,sometimes_always,issue_always,never,ref_vet_onfarm,n,no
0,801,A801,1,0,0,vonTrapp,gomora_vonTrapp,LF,gomora_vonTrapp_LF,1,2/11/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12.2020,second,vonTrapp,9,,,,,,,NA,NA,3,,,,,,,,,,NA,NA,NA,,,,,,,,j,NA,c,1,NA,NA,NA,40000,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LF,1,2/11/2020,NA,2/12/2020,NA,1,NA,NA,NA,NA,NA,NA,1,1,2.2,TS,TS_SH,,Jersey_Other,55,30_55,10675,y,good,116,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,7,14,2.5,NA,NA,NA,NA,tiestall,y,one,all,y,always,sometimes_always,sometimes_always,issue_always,never,ref_vet_onfarm,n,no
0,802,A802,1,0,0,vonTrapp,gomora_vonTrapp,LH,gomora_vonTrapp_LH,1,2/11/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12.2020,second,vonTrapp,9,,,,,,,NA,NA,3,,,,,,,,,,NA,NA,NA,,,,,,,,j,NA,c,1,NA,NA,NA,38000,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LH,1,2/11/2020,NA,2/12/2020,NA,1,NA,NA,NA,NA,NA,NA,1,1,2.2,TS,TS_SH,,Jersey_Other,55,30_55,10675,y,good,116,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,7,14,2.5,NA,NA,NA,NA,tiestall,y,one,all,y,always,sometimes_always,sometimes_always,issue_always,never,ref_vet_onfarm,n,no
0,803,A803,1,0,0,vonTrapp,gomora_vonTrapp,RF,gomora_vonTrapp_RF,1,2/11/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12.2020,second,vonTrapp,9,,,,,,,NA,NA,3,,,,,,,,,,NA,NA,NA,,,,,,,,j,NA,c,1,NA,NA,NA,41000,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RF,1,2/11/2020,NA,2/12/2020,NA,1,NA,NA,NA,NA,NA,NA,1,1,2.2,TS,TS_SH,,Jersey_Other,55,30_55,10675,y,good,116,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,7,14,2.5,NA,NA,NA,NA,tiestall,y,one,all,y,always,sometimes_always,sometimes_always,issue_always,never,ref_vet_onfarm,n,no
0,804,A804,1,0,0,vonTrapp,gomora_vonTrapp,RH,gomora_vonTrapp_RH,1,2/11/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12.2020,second,vonTrapp,9,,,,,,,NA,NA,3,,,,,,,,,,NA,NA,NA,,,,,,,,j,NA,c,1,NA,NA,NA,49000,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RH,1,2/11/2020,NA,2/12/2020,NA,1,NA,NA,NA,NA,NA,NA,1,1,2.2,TS,TS_SH,,Jersey_Other,55,30_55,10675,y,good,116,mat_conc,NA,NA,NA,NA,NA,fresh_raw,under_cover,n,7,14,2.5,NA,NA,NA,NA,tiestall,y,one,all,y,always,sometimes_always,sometimes_always,issue_always,never,ref_vet_onfarm,n,no
